INDEX,EMPRESA,CATEGORIA,DESCRIPCION,MONTO,FECHA
944,ROCA,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,3801079.93,2018-08-01
945,ROCA,OPERACION,COMBUSTIBLES Y ENERGIA,21538850.67,2018-08-01
946,ROCA,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,7993892.69,2018-08-01
947,ROCA,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,12111281.97,2018-08-01
948,ROCA,PERSONAL,PERSONAL,526067902.589999,2018-08-01
949,SAN MARTIN,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2018-08-01
950,SAN MARTIN,INVERSION,MATERIAL RODANTE,71094484.7977,2018-08-01
951,SAN MARTIN,INVERSION,SENALES Y TELECOMUNICACIONES,678674.217,2018-08-01
952,SAN MARTIN,INVERSION,VIAS Y OBRAS,38808063.584287,2018-08-01
953,SAN MARTIN,OPERACION,LIMPIEZA,1027137.12,2018-08-01
954,SAN MARTIN,OPERACION,LOGISTICA DE RECAUDACION,1525217.86,2018-08-01
955,SAN MARTIN,OPERACION,SEGURIDAD,15717789.39,2018-08-01
956,SAN MARTIN,OPERACION,SEGUROS,0.0,2018-08-01
957,SAN MARTIN,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,2339947.52,2018-08-01
958,SAN MARTIN,OPERACION,COMBUSTIBLES Y ENERGIA,3711190.14,2018-08-01
959,SAN MARTIN,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,9007790.63,2018-08-01
960,SAN MARTIN,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,6229121.06,2018-08-01
961,SAN MARTIN,PERSONAL,PERSONAL,225348851.99,2018-08-01
962,SARMIENTO,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2018-08-01
963,SARMIENTO,INVERSION,MATERIAL RODANTE,9246333.5905,2018-08-01
964,SARMIENTO,INVERSION,SENALES Y TELECOMUNICACIONES,1604813.3488,2018-08-01
965,SARMIENTO,INVERSION,VIAS Y OBRAS,91932415.882752,2018-08-01
966,SARMIENTO,OPERACION,COMBUSTIBLES Y ENERGIA,24220466.64,2018-08-01
967,SARMIENTO,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,4791703.33,2018-08-01
968,SARMIENTO,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,5751983.6,2018-08-01
969,SARMIENTO,OPERACION,LIMPIEZA,5360908.43,2018-08-01
970,SARMIENTO,OPERACION,LOGISTICA DE RECAUDACION,2444042.14,2018-08-01
971,SARMIENTO,OPERACION,SEGURIDAD,29222426.65,2018-08-01
972,SARMIENTO,OPERACION,SEGUROS,0.0,2018-08-01
973,SARMIENTO,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,2072363.72,2018-08-01
974,SARMIENTO,PERSONAL,PERSONAL,281981590.49999905,2018-08-01
975,BELGRANO SUR,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2018-07-01
976,BELGRANO SUR,INVERSION,MATERIAL RODANTE,8488093.2192,2018-07-01
977,BELGRANO SUR,INVERSION,SENALES Y TELECOMUNICACIONES,49780.0813,2018-07-01
978,BELGRANO SUR,INVERSION,VIAS Y OBRAS,21446778.0612,2018-07-01
979,BELGRANO SUR,OPERACION,COMBUSTIBLES Y ENERGIA,7044153.95,2018-07-01
980,BELGRANO SUR,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,728362.86,2018-07-01
981,BELGRANO SUR,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,4899713.77,2018-07-01
982,BELGRANO SUR,OPERACION,LIMPIEZA,98272.6,2018-07-01
983,BELGRANO SUR,OPERACION,LOGISTICA DE RECAUDACION,0.0,2018-07-01
984,BELGRANO SUR,OPERACION,SEGURIDAD,7507530.41,2018-07-01
985,BELGRANO SUR,OPERACION,SEGUROS,0.0,2018-07-01
986,BELGRANO SUR,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,1081420.73,2018-07-01
987,BELGRANO SUR,PERSONAL,PERSONAL,180326007.72,2018-07-01
988,MITRE,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2018-07-01
989,MITRE,INVERSION,MATERIAL RODANTE,590497.8948,2018-07-01
990,MITRE,INVERSION,SENALES Y TELECOMUNICACIONES,0.0,2018-07-01
991,MITRE,INVERSION,VIAS Y OBRAS,9091529.9303,2018-07-01
992,MITRE,OPERACION,SEGUROS,0.0,2018-07-01
993,MITRE,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,2088869.37,2018-07-01
994,MITRE,OPERACION,COMBUSTIBLES Y ENERGIA,13139866.7,2018-07-01
995,MITRE,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,3667502.64,2018-07-01
996,MITRE,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,6748772.97,2018-07-01
997,MITRE,OPERACION,LIMPIEZA,571100.08,2018-07-01
998,MITRE,OPERACION,LOGISTICA DE RECAUDACION,2562671.99,2018-07-01
999,MITRE,OPERACION,SEGURIDAD,19804888.11,2018-07-01
1000,MITRE,PERSONAL,PERSONAL,392792829.29,2018-07-01
1001,ROCA,INVERSION,VIAS Y OBRAS,66796922.8258,2018-07-01
1002,ROCA,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2018-07-01
1003,ROCA,INVERSION,MATERIAL RODANTE,14169934.5259,2018-07-01
1004,ROCA,INVERSION,SENALES Y TELECOMUNICACIONES,986516.4405,2018-07-01
1005,ROCA,OPERACION,LOGISTICA DE RECAUDACION,0.0,2018-07-01
1006,ROCA,OPERACION,SEGURIDAD,8329024.05,2018-07-01
1007,ROCA,OPERACION,SEGUROS,0.0,2018-07-01
1008,ROCA,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,1997405.96,2018-07-01
1009,ROCA,OPERACION,COMBUSTIBLES Y ENERGIA,31152773.91,2018-07-01
1010,ROCA,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,16154570.62,2018-07-01
1011,ROCA,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,7263692.5,2018-07-01
1012,ROCA,OPERACION,LIMPIEZA,1469032.81,2018-07-01
1013,ROCA,PERSONAL,PERSONAL,552553648.31,2018-07-01
1014,SAN MARTIN,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2018-07-01
1015,SAN MARTIN,INVERSION,MATERIAL RODANTE,72045372.7932,2018-07-01
1016,SAN MARTIN,INVERSION,SENALES Y TELECOMUNICACIONES,0.0,2018-07-01
1017,SAN MARTIN,INVERSION,VIAS Y OBRAS,5332948.5582,2018-07-01
1018,SAN MARTIN,OPERACION,COMBUSTIBLES Y ENERGIA,230722.87,2018-07-01
1019,SAN MARTIN,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,2008696.18,2018-07-01
1020,SAN MARTIN,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,6374982.86,2018-07-01
1021,SAN MARTIN,OPERACION,LIMPIEZA,440678.47,2018-07-01
1022,SAN MARTIN,OPERACION,LOGISTICA DE RECAUDACION,1252104.02,2018-07-01
1023,SAN MARTIN,OPERACION,SEGURIDAD,14852108.83,2018-07-01
1024,SAN MARTIN,OPERACION,SEGUROS,0.0,2018-07-01
1025,SAN MARTIN,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,2157459.17,2018-07-01
1026,SAN MARTIN,PERSONAL,PERSONAL,232630626.86,2018-07-01
1027,SARMIENTO,INVERSION,MANTENIMIENTO ELECTRICO,32367.19,2018-07-01
1028,SARMIENTO,INVERSION,MATERIAL RODANTE,4000396.8435,2018-07-01
1029,SARMIENTO,INVERSION,SENALES Y TELECOMUNICACIONES,1408225.3403,2018-07-01
1030,SARMIENTO,INVERSION,VIAS Y OBRAS,15311822.2548,2018-07-01
1031,SARMIENTO,OPERACION,SEGUROS,0.0,2018-07-01
1032,SARMIENTO,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,1225692.11,2018-07-01
1033,SARMIENTO,OPERACION,COMBUSTIBLES Y ENERGIA,17938522.43,2018-07-01
1034,SARMIENTO,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,4259153.38,2018-07-01
1035,SARMIENTO,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,3868393.96,2018-07-01
1036,SARMIENTO,OPERACION,LIMPIEZA,4139249.03,2018-07-01
1037,SARMIENTO,OPERACION,LOGISTICA DE RECAUDACION,0.0,2018-07-01
1038,SARMIENTO,OPERACION,SEGURIDAD,0.0,2018-07-01
1039,SARMIENTO,PERSONAL,PERSONAL,298402404.48,2018-07-01
1040,BELGRANO SUR,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2018-06-01
1041,BELGRANO SUR,INVERSION,MATERIAL RODANTE,13756793.7763,2018-06-01
1042,BELGRANO SUR,INVERSION,SENALES Y TELECOMUNICACIONES,1366110.3594,2018-06-01
1043,BELGRANO SUR,INVERSION,VIAS Y OBRAS,9949835.9669,2018-06-01
1044,BELGRANO SUR,OPERACION,LOGISTICA DE RECAUDACION,0.0,2018-06-01
1045,BELGRANO SUR,OPERACION,SEGURIDAD,8112758.33,2018-06-01
1046,BELGRANO SUR,OPERACION,SEGUROS,0.0,2018-06-01
1047,BELGRANO SUR,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,119324.24,2018-06-01
1048,BELGRANO SUR,OPERACION,COMBUSTIBLES Y ENERGIA,7207766.93,2018-06-01
1049,BELGRANO SUR,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,2254150.41,2018-06-01
1050,BELGRANO SUR,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,2919501.53,2018-06-01
1051,BELGRANO SUR,OPERACION,LIMPIEZA,553992.32,2018-06-01
1052,BELGRANO SUR,PERSONAL,PERSONAL,271935931.9,2018-06-01
1053,MITRE,INVERSION,MANTENIMIENTO ELECTRICO,128878.7491,2018-06-01
1054,MITRE,INVERSION,MATERIAL RODANTE,2154544.4361,2018-06-01
1055,MITRE,INVERSION,SENALES Y TELECOMUNICACIONES,55052.87,2018-06-01
1056,MITRE,INVERSION,VIAS Y OBRAS,24913523.0394,2018-06-01
1057,MITRE,OPERACION,LOGISTICA DE RECAUDACION,0.0,2018-06-01
1058,MITRE,OPERACION,SEGURIDAD,24287153.52,2018-06-01
1059,MITRE,OPERACION,SEGUROS,0.0,2018-06-01
1060,MITRE,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,429126.46,2018-06-01
1061,MITRE,OPERACION,COMBUSTIBLES Y ENERGIA,13438035.2,2018-06-01
1062,MITRE,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,2725620.95,2018-06-01
1063,MITRE,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,5837689.18,2018-06-01
1064,MITRE,OPERACION,LIMPIEZA,1213629.15,2018-06-01
1065,MITRE,PERSONAL,PERSONAL,639999730.32,2018-06-01
1066,ROCA,INVERSION,MANTENIMIENTO ELECTRICO,1244648.72,2018-06-01
1067,ROCA,INVERSION,MATERIAL RODANTE,2853654.7686,2018-06-01
1068,ROCA,INVERSION,SENALES Y TELECOMUNICACIONES,688615.4029,2018-06-01
1069,ROCA,INVERSION,VIAS Y OBRAS,81979070.4141,2018-06-01
1070,ROCA,OPERACION,COMBUSTIBLES Y ENERGIA,25630623.66,2018-06-01
1071,ROCA,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,131885.2,2018-06-01
1072,ROCA,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,12928403.54,2018-06-01
1073,ROCA,OPERACION,LIMPIEZA,1558499.02,2018-06-01
1074,ROCA,OPERACION,LOGISTICA DE RECAUDACION,0.0,2018-06-01
1075,ROCA,OPERACION,SEGURIDAD,1365103.99,2018-06-01
1076,ROCA,OPERACION,SEGUROS,0.0,2018-06-01
1077,ROCA,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,594505.57,2018-06-01
1078,ROCA,PERSONAL,PERSONAL,806625307.81,2018-06-01
1079,SAN MARTIN,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2018-06-01
1080,SAN MARTIN,INVERSION,MATERIAL RODANTE,9172443.6866,2018-06-01
1081,SAN MARTIN,INVERSION,SENALES Y TELECOMUNICACIONES,56870.0,2018-06-01
1082,SAN MARTIN,INVERSION,VIAS Y OBRAS,10908580.8768,2018-06-01
1083,SAN MARTIN,OPERACION,COMBUSTIBLES Y ENERGIA,1724153.81,2018-06-01
1084,SAN MARTIN,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,6886357.98,2018-06-01
1085,SAN MARTIN,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,4154276.64,2018-06-01
1086,SAN MARTIN,OPERACION,LIMPIEZA,1905867.1,2018-06-01
1087,SAN MARTIN,OPERACION,LOGISTICA DE RECAUDACION,2416989.41,2018-06-01
1088,SAN MARTIN,OPERACION,SEGURIDAD,8982635.21,2018-06-01
1089,SAN MARTIN,OPERACION,SEGUROS,0.0,2018-06-01
1090,SAN MARTIN,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,244757.37,2018-06-01
1091,SAN MARTIN,PERSONAL,PERSONAL,357702199.13,2018-06-01
1092,SARMIENTO,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2018-06-01
1093,SARMIENTO,INVERSION,MATERIAL RODANTE,7176298.3483,2018-06-01
1094,SARMIENTO,INVERSION,SENALES Y TELECOMUNICACIONES,321070.8949,2018-06-01
1095,SARMIENTO,INVERSION,VIAS Y OBRAS,42649032.9944,2018-06-01
1096,SARMIENTO,OPERACION,LOGISTICA DE RECAUDACION,2275714.89,2018-06-01
1097,SARMIENTO,OPERACION,SEGURIDAD,16912030.44,2018-06-01
1098,SARMIENTO,OPERACION,SEGUROS,0.0,2018-06-01
1099,SARMIENTO,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,85844.14,2018-06-01
1100,SARMIENTO,OPERACION,COMBUSTIBLES Y ENERGIA,16011486.65,2018-06-01
1101,SARMIENTO,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,4461633.13,2018-06-01
1102,SARMIENTO,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,4292422.12,2018-06-01
1103,SARMIENTO,OPERACION,LIMPIEZA,4373961.56,2018-06-01
1104,SARMIENTO,PERSONAL,PERSONAL,430954576.13,2018-06-01
1105,BELGRANO SUR,INVERSION,VIAS Y OBRAS,10518557.6934,2018-05-01
1106,BELGRANO SUR,INVERSION,SENALES Y TELECOMUNICACIONES,10257.13,2018-05-01
1107,BELGRANO SUR,INVERSION,MATERIAL RODANTE,20593489.1528,2018-05-01
1108,BELGRANO SUR,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2018-05-01
1109,BELGRANO SUR,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,179501.95,2018-05-01
1110,BELGRANO SUR,OPERACION,SEGUROS,0.0,2018-05-01
1111,BELGRANO SUR,OPERACION,SEGURIDAD,8565599.58,2018-05-01
1112,BELGRANO SUR,OPERACION,LOGISTICA DE RECAUDACION,1681813.75,2018-05-01
1113,BELGRANO SUR,OPERACION,LIMPIEZA,801917.96,2018-05-01
1114,BELGRANO SUR,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,7357269.57,2018-05-01
1115,BELGRANO SUR,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,2353599.47,2018-05-01
1116,BELGRANO SUR,OPERACION,COMBUSTIBLES Y ENERGIA,11485546.45,2018-05-01
1117,BELGRANO SUR,PERSONAL,PERSONAL,141333034.191413,2018-05-01
1118,MITRE,INVERSION,VIAS Y OBRAS,55691404.4272,2018-05-01
1119,MITRE,INVERSION,SENALES Y TELECOMUNICACIONES,8157.5,2018-05-01
1120,MITRE,INVERSION,MATERIAL RODANTE,2005334.1672,2018-05-01
1121,MITRE,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2018-05-01
1122,MITRE,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,368385.17,2018-05-01
1123,MITRE,OPERACION,SEGUROS,1396.22,2018-05-01
1124,MITRE,OPERACION,SEGURIDAD,25253327.96,2018-05-01
1125,MITRE,OPERACION,LOGISTICA DE RECAUDACION,2590602.05,2018-05-01
1126,MITRE,OPERACION,LIMPIEZA,11821960.18,2018-05-01
1127,MITRE,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,8929895.37,2018-05-01
1128,MITRE,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,5200128.66,2018-05-01
1129,MITRE,OPERACION,COMBUSTIBLES Y ENERGIA,13778696.9,2018-05-01
1130,MITRE,PERSONAL,PERSONAL,318278769.860246,2018-05-01
1131,ROCA,INVERSION,VIAS Y OBRAS,63050967.0069,2018-05-01
1132,ROCA,INVERSION,SENALES Y TELECOMUNICACIONES,2843.5,2018-05-01
1133,ROCA,INVERSION,MATERIAL RODANTE,7382194.9307,2018-05-01
1134,ROCA,INVERSION,MANTENIMIENTO ELECTRICO,4921049.6089,2018-05-01
1135,ROCA,OPERACION,LIMPIEZA,1692000.47,2018-05-01
1136,ROCA,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,11441335.63,2018-05-01
1137,ROCA,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,16975260.77,2018-05-01
1138,ROCA,OPERACION,COMBUSTIBLES Y ENERGIA,26513222.8,2018-05-01
1139,ROCA,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,1437769.53,2018-05-01
1140,ROCA,OPERACION,SEGUROS,0.0,2018-05-01
1141,ROCA,OPERACION,SEGURIDAD,16214001.5,2018-05-01
1142,ROCA,OPERACION,LOGISTICA DE RECAUDACION,9601932.07,2018-05-01
1143,ROCA,PERSONAL,PERSONAL,450369834.240028,2018-05-01
1144,SAN MARTIN,INVERSION,SENALES Y TELECOMUNICACIONES,106480.0,2018-05-01
1145,SAN MARTIN,INVERSION,MATERIAL RODANTE,3919168.6979,2018-05-01
1146,SAN MARTIN,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2018-05-01
1147,SAN MARTIN,INVERSION,VIAS Y OBRAS,13645148.4431,2018-05-01
1148,SAN MARTIN,OPERACION,LIMPIEZA,383852.6,2018-05-01
1149,SAN MARTIN,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,5735550.43,2018-05-01
1150,SAN MARTIN,OPERACION,SEGURIDAD,15536838.74,2018-05-01
1151,SAN MARTIN,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,3941080.77,2018-05-01
1152,SAN MARTIN,OPERACION,SEGUROS,0.0,2018-05-01
1153,SAN MARTIN,OPERACION,COMBUSTIBLES Y ENERGIA,11756540.14,2018-05-01
1154,SAN MARTIN,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,87182.67,2018-05-01
1155,SAN MARTIN,OPERACION,LOGISTICA DE RECAUDACION,1000917.83,2018-05-01
1156,SAN MARTIN,PERSONAL,PERSONAL,194754134.127824,2018-05-01
1157,SARMIENTO,INVERSION,SENALES Y TELECOMUNICACIONES,119169.0703,2018-05-01
1158,SARMIENTO,INVERSION,VIAS Y OBRAS,36545253.566,2018-05-01
1159,SARMIENTO,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2018-05-01
1160,SARMIENTO,INVERSION,MATERIAL RODANTE,6089968.8438,2018-05-01
1161,SARMIENTO,OPERACION,COMBUSTIBLES Y ENERGIA,28442869.38,2018-05-01
1162,SARMIENTO,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,5606584.43,2018-05-01
1163,SARMIENTO,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,5679983.83,2018-05-01
1164,SARMIENTO,OPERACION,LIMPIEZA,4571894.49,2018-05-01
1165,SARMIENTO,OPERACION,LOGISTICA DE RECAUDACION,0.0,2018-05-01
1166,SARMIENTO,OPERACION,SEGURIDAD,27359115.24,2018-05-01
1167,SARMIENTO,OPERACION,SEGUROS,0.0,2018-05-01
1168,SARMIENTO,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,455794.8,2018-05-01
1169,SARMIENTO,PERSONAL,PERSONAL,244217003.56529903,2018-05-01
1170,BELGRANO SUR,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2018-04-01
1171,BELGRANO SUR,INVERSION,MATERIAL RODANTE,903876.0,2018-04-01
1172,BELGRANO SUR,INVERSION,SENALES Y TELECOMUNICACIONES,49780.0,2018-04-01
1173,BELGRANO SUR,INVERSION,VIAS Y OBRAS,10327746.0,2018-04-01
1174,BELGRANO SUR,OPERACION,COMBUSTIBLES Y ENERGIA,14532840.0,2018-04-01
1175,BELGRANO SUR,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,1439075.0,2018-04-01
1176,BELGRANO SUR,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,10750414.0,2018-04-01
1177,BELGRANO SUR,OPERACION,LIMPIEZA,799462.0,2018-04-01
1178,BELGRANO SUR,OPERACION,LOGISTICA DE RECAUDACION,861149.0,2018-04-01
1179,BELGRANO SUR,OPERACION,SEGURIDAD,3340939.0,2018-04-01
1180,BELGRANO SUR,OPERACION,SEGUROS,0.0,2018-04-01
1181,BELGRANO SUR,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,1131046.0,2018-04-01
1182,BELGRANO SUR,PERSONAL,PERSONAL,185181090.0,2018-04-01
1183,MITRE,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2018-04-01
1184,MITRE,INVERSION,MATERIAL RODANTE,1134172.0,2018-04-01
1185,MITRE,INVERSION,SENALES Y TELECOMUNICACIONES,0.0,2018-04-01
1186,MITRE,INVERSION,VIAS Y OBRAS,14992411.0,2018-04-01
1187,MITRE,OPERACION,COMBUSTIBLES Y ENERGIA,15341832.0,2018-04-01
1188,MITRE,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,3720170.0,2018-04-01
1189,MITRE,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,10624231.0,2018-04-01
1190,MITRE,OPERACION,LIMPIEZA,670912.0,2018-04-01
1191,MITRE,OPERACION,LOGISTICA DE RECAUDACION,58464.0,2018-04-01
1192,MITRE,OPERACION,SEGURIDAD,12955878.0,2018-04-01
1193,MITRE,OPERACION,SEGUROS,0.0,2018-04-01
1194,MITRE,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,954240.0,2018-04-01
1195,MITRE,PERSONAL,PERSONAL,419824066.0,2018-04-01
1196,ROCA,INVERSION,MANTENIMIENTO ELECTRICO,1329068.0,2018-04-01
1197,ROCA,INVERSION,MATERIAL RODANTE,1241454.0,2018-04-01
1198,ROCA,INVERSION,SENALES Y TELECOMUNICACIONES,113537.0,2018-04-01
1199,ROCA,INVERSION,VIAS Y OBRAS,112259554.0,2018-04-01
1200,ROCA,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,5990622.0,2018-04-01
1201,ROCA,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,21813898.0,2018-04-01
1202,ROCA,OPERACION,LIMPIEZA,1172699.0,2018-04-01
1203,ROCA,OPERACION,LOGISTICA DE RECAUDACION,0.0,2018-04-01
1204,ROCA,OPERACION,SEGURIDAD,7217065.0,2018-04-01
1205,ROCA,OPERACION,SEGUROS,0.0,2018-04-01
1206,ROCA,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,3903640.0,2018-04-01
1207,ROCA,OPERACION,COMBUSTIBLES Y ENERGIA,24787307.0,2018-04-01
1208,ROCA,PERSONAL,PERSONAL,610438274.0,2018-04-01
1209,SAN MARTIN,INVERSION,VIAS Y OBRAS,13193387.0,2018-04-01
1210,SAN MARTIN,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2018-04-01
1211,SAN MARTIN,INVERSION,MATERIAL RODANTE,3811579.0,2018-04-01
1212,SAN MARTIN,INVERSION,SENALES Y TELECOMUNICACIONES,0.0,2018-04-01
1213,SAN MARTIN,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,2408247.0,2018-04-01
1214,SAN MARTIN,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,5074658.0,2018-04-01
1215,SAN MARTIN,OPERACION,LIMPIEZA,1070864.0,2018-04-01
1216,SAN MARTIN,OPERACION,LOGISTICA DE RECAUDACION,3419199.0,2018-04-01
1217,SAN MARTIN,OPERACION,SEGURIDAD,8841992.0,2018-04-01
1218,SAN MARTIN,OPERACION,SEGUROS,0.0,2018-04-01
1219,SAN MARTIN,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,852068.0,2018-04-01
1220,SAN MARTIN,OPERACION,COMBUSTIBLES Y ENERGIA,13729868.0,2018-04-01
1221,SAN MARTIN,PERSONAL,PERSONAL,258260846.0,2018-04-01
1222,SARMIENTO,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2018-04-01
1223,SARMIENTO,INVERSION,MATERIAL RODANTE,4818795.0,2018-04-01
1224,SARMIENTO,INVERSION,SENALES Y TELECOMUNICACIONES,1196705.0,2018-04-01
1225,SARMIENTO,INVERSION,VIAS Y OBRAS,14676390.0,2018-04-01
1226,SARMIENTO,OPERACION,COMBUSTIBLES Y ENERGIA,5111156.0,2018-04-01
1227,SARMIENTO,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,3405520.0,2018-04-01
1228,SARMIENTO,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,7050128.0,2018-04-01
1229,SARMIENTO,OPERACION,LIMPIEZA,4704356.0,2018-04-01
1230,SARMIENTO,OPERACION,LOGISTICA DE RECAUDACION,1093884.0,2018-04-01
1231,SARMIENTO,OPERACION,SEGURIDAD,13381800.0,2018-04-01
1232,SARMIENTO,OPERACION,SEGUROS,0.0,2018-04-01
1233,SARMIENTO,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,961626.0,2018-04-01
1234,SARMIENTO,PERSONAL,PERSONAL,320949254.0,2018-04-01
1235,BELGRANO SUR,INVERSION,VIAS Y OBRAS,11623419.0,2018-03-01
1236,BELGRANO SUR,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2018-03-01
1237,BELGRANO SUR,INVERSION,MATERIAL RODANTE,6699034.0,2018-03-01
1238,BELGRANO SUR,INVERSION,SENALES Y TELECOMUNICACIONES,19311.0,2018-03-01
1239,BELGRANO SUR,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,6645246.0,2018-03-01
1240,BELGRANO SUR,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,4548205.0,2018-03-01
1241,BELGRANO SUR,OPERACION,LIMPIEZA,95644.0,2018-03-01
1242,BELGRANO SUR,OPERACION,LOGISTICA DE RECAUDACION,0.0,2018-03-01
1243,BELGRANO SUR,OPERACION,SEGURIDAD,5841963.0,2018-03-01
1244,BELGRANO SUR,OPERACION,SEGUROS,0.0,2018-03-01
1245,BELGRANO SUR,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,1118645.0,2018-03-01
1246,BELGRANO SUR,OPERACION,COMBUSTIBLES Y ENERGIA,5880378.0,2018-03-01
1247,BELGRANO SUR,PERSONAL,PERSONAL,127685730.0,2018-03-01
1248,MITRE,INVERSION,MANTENIMIENTO ELECTRICO,187243.0,2018-03-01
1249,MITRE,INVERSION,MATERIAL RODANTE,2945163.0,2018-03-01
1250,MITRE,INVERSION,SENALES Y TELECOMUNICACIONES,92846.0,2018-03-01
1251,MITRE,INVERSION,VIAS Y OBRAS,30903618.0,2018-03-01
1252,MITRE,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,7694806.0,2018-03-01
